#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.585;6.585;40139;348621;Positive;83.99;;0.341;;1;;0;;;;;
True;Cpd 2: 7.248;7.248;533810;2926957;Positive;74.1;;0.35;;2;;0;;;;;
True;Cpd 3: 9.789;9.789;1015765;4601133;Positive;74.1;;0.334;;3;;0;;;;;
True;Cpd 4: 12.747;12.747;1441864;5670816;Positive;74.1;;0.272;;4;;0;;;;;
True;Cpd 5: 14.231;14.231;799286;3004157;Positive;74.1;;0.255;;5;;0;;;;;
True;Cpd 6: 15.670;15.67;1783097;6470784;Positive;74.1;;0.247;;6;;0;;;;;
True;Cpd 7: 17.055;17.055;946176;3343978;Positive;74.1;;0.247;;7;;0;;;;;
True;Cpd 8: 18.378;18.378;2056155;7146541;Positive;74.1;;0.247;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 19.256";19.256;920981;3230208;Positive;55.1;C15 H28 O2;0.243;72.65;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;8.878;
True;Cpd 10: 19.643;19.643;1034855;3514054;Positive;74.1;;0.233;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 20.496";20.496;980714;3414946;Positive;55.1;C16 H30 O2;0.262;77.04;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;9.287;
True;Cpd 12: 20.859;20.859;3368456;11524640;Positive;74.1;;0.229;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 21.527";21.527;988735;3548761;Positive;55.1;C17 H32 O2;0.268;73.03;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;9.906;
True;Cpd 14: 22.009;22.009;1144003;3882527;Positive;74.1;;0.223;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 22.668";22.668;1060536;3745367;Positive;55.1;C18 H34 O2;0.214;73.82;15;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;10.432;
