#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 22: 23.566;23.566;1643267;5507798;Positive;74.1;;0.202;;22;;0;;;;;
True;"Cpd 23: Cyclododecyne; C12 H20; 23.863";23.863;588622;1842354;Positive;79.1;C12 H20;0.196;75.3;23;Cyclododecyne;10;1129-90-4;164.157;;;
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.069";24.069;743384;2409965;Positive;55.1;C21 H40 O2;0.227;73.48;24;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;13.998;
True;Cpd 25: 24.530;24.53;788272;2510159;Positive;74.1;;0.239;;25;;0;;;;;
True;"Cpd 26: Methyl 11,12-octadecadienoate; C19 H34 O2; 24.877";24.877;653241;2074630;Positive;67.1;C19 H34 O2;0.234;79.77;26;Methyl 11,12-octadecadienoate;10;1000336-45-8;294.256;;;
True;Cpd 27: 25.487;25.487;1672523;7049967;Positive;74.1;;0.247;;27;;0;;;;;
True;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.792";25.792;563568;1587558;Positive;79.1;C19 H34 O2;0.082;74.6;28;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;"Cpd 29: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 25.853";25.853;563711;1827521;Positive;79.1;C13 H20 N2;0.087;73.52;29;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;Cpd 30: 25.965;25.965;729225;2488372;Positive;55.1;;0.198;;30;;0;;;;;
True;Cpd 31: 26.381;26.381;760328;2513270;Positive;74.1;;0.213;;31;;0;;;;;
True;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.723";26.723;596443;1668710;Positive;67.1;C15 H26 O2;0.094;77.24;32;Methyl 12,13-tetradecadienoate;9;1000336-33-7;238.193;;;
True;"Cpd 33: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.793";26.793;469529;1575144;Positive;79.1;C13 H20 N2;0.132;74;33;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;"Cpd 34: Tetracosanoic acid, methyl ester; C25 H50 O2; 27.276";27.276;1505168;5128190;Positive;74.1;C25 H50 O2;0.231;70.58;34;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;17.291;
True;Cpd 35: 27.725;27.725;699835;2387985;Positive;55.1;;0.235;;35;;0;;;;;
True;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.994";28.994;348558;1326300;Positive;79.1;C13 H18 O;0.247;74.76;36;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

