#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.294;7.294;1174848;5541411;Positive;74.1;;0.312;;1;;0;;;;;
True;Cpd 2: 9.329;9.329;1817670;6975222;Positive;74.1;;0.276;;2;;0;;;;;
True;Cpd 3: 10.450;10.45;1037108;3732543;Positive;74.1;;0.247;;3;;0;;;;;
True;Cpd 4: 11.587;11.587;2322398;7917635;Positive;74.1;;0.247;;4;;0;;;;;
True;Cpd 5: 12.709;12.709;1269212;4144856;Positive;74.1;;0.231;;5;;0;;;;;
True;Cpd 6: 13.809;13.809;2837751;9056324;Positive;74.1;;0.218;;6;;0;;;;;
True;"Cpd 7: Methyl myristoleate; C15 H28 O2; 14.555";14.555;1261996;4172750;Positive;55.1;C15 H28 O2;0.235;73.12;7;Methyl myristoleate;3;56219-06-8;240.209;28.133;13.578;
True;Cpd 8: 14.870;14.87;1481075;4601075;Positive;74.1;;0.202;;8;;0;;;;;
True;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.606";15.606;1353622;4365673;Positive;55.1;C16 H30 O2;0.218;76.92;9;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;14.178;
True;Cpd 10: 15.895;15.895;4644911;14354755;Positive;74.1;;0.214;;10;;0;;;;;
True;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.476";16.476;1406919;4543644;Positive;55.1;C17 H32 O2;0.239;73.43;11;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;14.957;
True;Cpd 12: 16.871;16.871;1541805;4816369;Positive;74.1;;0.218;;12;;0;;;;;
True;"Cpd 13: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.441";17.441;1435866;4552158;Positive;55.1;C18 H34 O2;0.222;73.31;13;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;15.659;
True;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.820";17.82;3336911;10431465;Positive;74.1;C37 H77 N O2;0.222;71.56;14;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 15: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.133";18.133;1506601;4736645;Positive;55.1;C19 H36 O2;0.158;73.29;15;13-Octadecenoic acid, methyl ester;3;56554-47-3;296.272;34.75;16.617;
True;"Cpd 16: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 18.298";18.298;3100164;10015077;Positive;55.1;C19 H36 O2;0.214;74.09;16;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;16.452;
