#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: Methane-d, trichloro-; C D Cl3; 6.420";6.42;30143;249506;Positive;84;C D Cl3;0.363;73.82;1;Methane-d, trichloro-;2;865-49-6;118.921;;;
True;Cpd 2: 7.038;7.038;35972;319032;Positive;84;;0.362;;2;;0;;;;;
True;Cpd 3: 7.904;7.904;447054;2854720;Positive;74.1;;0.383;;3;;0;;;;;
True;Cpd 4: 11.407;11.407;759040;4419337;Positive;74.1;;0.4;;4;;0;;;;;
True;Cpd 5: 15.698;15.698;1017430;5445048;Positive;74.1;;0.346;;5;;0;;;;;
True;Cpd 6: 17.891;17.891;553771;2833271;Positive;74.1;;0.33;;6;;0;;;;;
True;Cpd 7: 20.037;20.037;1217243;6063756;Positive;74.1;;0.338;;7;;0;;;;;
True;Cpd 8: 22.104;22.104;634868;3114557;Positive;74.1;;0.325;;8;;0;;;;;
True;Cpd 9: 24.097;24.097;1397359;6739541;Positive;74.1;;0.322;;9;;0;;;;;
True;"Cpd 10: Methyl myristoleate; C15 H28 O2; 25.369";25.369;618058;3087716;Positive;55.1;C15 H28 O2;0.333;71.75;10;Methyl myristoleate;3;56219-06-8;240.209;28.133;2.765;
True;"Cpd 11: Methyl 13-methyltetradecanoate; C16 H32 O2; 25.999";25.999;720951;3445188;Positive;74.1;C16 H32 O2;0.326;70.01;11;Methyl 13-methyltetradecanoate;1;1000424-50-7;256.24;28.583;2.584;
True;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 27.236";27.236;667945;3260531;Positive;55.1;C16 H30 O2;0.333;77.3;12;Methyl (Z)-10-pentadecenoate;2;1000426-92-2;254.225;29.783;2.548;
True;Cpd 13: 27.821;27.821;2429303;11402258;Positive;74.1;;0.322;;13;;0;;;;;
True;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 28.790";28.79;696937;3390498;Positive;55.1;C17 H32 O2;0.308;72.53;14;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;2.644;
True;Cpd 15: 29.552;29.552;821027;3916088;Positive;74.1;;0.338;;15;;0;;;;;
True;"Cpd 16: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 30.500";30.5;762467;3656348;Positive;55.1;C18 H34 O2;0.305;73.11;16;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;2.6;
True;"Cpd 17: Methyl stearate; C19 H38 O2; 31.230";31.23;1906460;9029698;Positive;74.1;C19 H38 O2;0.322;71;17;Methyl stearate;1;112-61-8;298.287;34.617;3.387;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 31.745";31.745;851974;4092496;Positive;55.1;C19 H36 O2;0.256;73.02;18;13-Octadecenoic acid, methyl ester;2;56554-47-3;296.272;34.75;3.005;
True;"Cpd 19: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 32.005";32.005;1773353;8701819;Positive;55.1;C19 H36 O2;0.334;73.43;19;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;2.745;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 32.673";32.673;757343;3314113;Positive;67.1;C19 H34 O2;0.157;88.32;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 32.817;32.817;1979251;9747518;Positive;74.1;;0.322;;21;;0;;;;;
True;"Cpd 22: Methyl 9,10-octadecadienoate; C19 H34 O2; 33.258";33.258;725000;3461695;Positive;67.1;C19 H34 O2;0.322;89.34;22;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.136";34.136;631987;3086804;Positive;79.1;C19 H34 O2;0.231;72.88;23;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;Cpd 24: 34.357;34.357;2255504;10614561;Positive;74.1;;0.293;;24;;0;;;;;
True;"Cpd 25: 17-Octadecen-14-ynoic acid, methyl ester; C19 H32 O2; 34.709";34.709;623527;2972735;Positive;79.1;C19 H32 O2;0.28;75.78;25;17-Octadecen-14-ynoic acid, methyl ester;8;18202-19-2;292.24;34.75;0.041;
True;"Cpd 26: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 35.080";35.08;966387;4715564;Positive;55.1;C21 H40 O2;0.329;73.09;26;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;2.987;
True;Cpd 27: 35.819;35.819;1117908;5508308;Positive;74.1;;0.334;;27;;0;;;;;
True;"Cpd 28: Methyl 12,13-tetradecadienoate; C15 H26 O2; 36.267";36.267;822225;4153176;Positive;67.1;C15 H26 O2;0.35;80.9;28;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.087";37.087;713958;3285060;Positive;79.1;C19 H34 O2;0.177;77.04;29;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 37.252";37.252;2437996;12242342;Positive;74.1;C23 H46 O2;0.301;71.24;30;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;2.931;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 37.673";37.673;920131;7087419;Positive;79.1;C19 H34 O2;0.3;75.24;31;Methyl 7,8-octadecadienoate;5;1010336-44-6;294.256;;;
True;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 37.936";37.936;1055365;5404076;Positive;55.1;C23 H44 O2;0.33;70.56;32;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;3.447;
True;Cpd 33: 38.604;38.604;1149657;5921121;Positive;74.1;;0.337;;33;;0;;;;;
True;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 39.062";39.062;1480619;7902068;Positive;67.1;C19 H34 O2;0.354;78.1;34;Methyl 9,10-octadecadienoate;8;1010336-45-7;294.256;;;
True;Cpd 35: 39.945;39.945;2325880;12357158;Positive;74.1;;0.35;;35;;0;;;;;
True;Cpd 36: 40.596;40.596;1025944;5864620;Positive;55.1;;0.354;;36;;0;;;;;
True;"Cpd 37: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 42.351";42.351;518948;2981969;Positive;79.1;C13 H18 O;0.37;75.14;37;Oxacyclotetradeca-4,11-diyne;5;6568-32-7;190.136;;;

