#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 5.920;5.92;530776;3253674;Positive;74.1;;0.291;;1;;0;;;;;
True;Cpd 2: 7.577;7.577;1001464;5376667;Positive;74.1;;0.399;;2;;0;;;;;
True;Cpd 3: 9.902;9.902;1544978;6734166;Positive;74.1;;0.305;;3;;0;;;;;
True;Cpd 4: 11.200;11.2;878344;3544511;Positive;74.1;;0.235;;4;;0;;;;;
True;Cpd 5: 12.515;12.515;2031483;7722786;Positive;74.1;;0.256;;5;;0;;;;;
True;Cpd 6: 13.822;13.822;1094610;4020376;Positive;74.1;;0.247;;6;;0;;;;;
True;Cpd 7: 15.102;15.102;2389623;8648519;Positive;74.1;;0.256;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 15.965";15.965;1089706;4002948;Positive;55.1;C15 H28 O2;0.247;72.49;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;12.168;
True;Cpd 9: 16.336;16.336;1264441;4475127;Positive;74.1;;0.239;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 17.185";17.185;1166122;4206112;Positive;55.1;C16 H30 O2;0.239;76.83;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;12.598;
True;Cpd 11: 17.535;17.535;4130667;14577461;Positive;74.1;;0.251;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 18.203";18.203;1216142;4514593;Positive;55.1;C17 H32 O2;0.272;73.61;12;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;13.23;
True;Cpd 13: 18.673;18.673;1433559;5052908;Positive;74.1;;0.239;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 19.333";19.333;1336289;4913365;Positive;55.1;C18 H34 O2;0.247;73.17;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;13.767;
