#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.060;6.06;500922;3390700;Positive;74.1;;0.384;;1;;0;;;;;
True;Cpd 2: 7.927;7.927;871351;5055850;Positive;74.1;;0.425;;2;;0;;;;;
True;Cpd 3: 10.629;10.629;1269717;6232216;Positive;74.1;;0.342;;3;;0;;;;;
True;Cpd 4: 12.156;12.156;711158;3244505;Positive;74.1;;0.297;;4;;0;;;;;
True;Cpd 5: 13.723;13.723;1651979;7098991;Positive;74.1;;0.276;;5;;0;;;;;
True;Cpd 6: 15.285;15.285;870538;3715482;Positive;74.1;;0.283;;6;;0;;;;;
True;Cpd 7: 16.814;16.814;1976718;8153748;Positive;74.1;;0.284;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 17.832";17.832;869308;3679907;Positive;55.1;C15 H28 O2;0.304;73.09;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;10.301;
True;Cpd 9: 18.294;18.294;1032994;4112432;Positive;74.1;;0.277;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.300";19.3;962191;4001044;Positive;55.1;C16 H30 O2;0.275;76.75;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;10.484;
True;Cpd 11: 19.736;19.736;3445930;14081948;Positive;74.1;;0.264;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.524";20.524;1009080;4255183;Positive;55.1;C17 H32 O2;0.276;73.37;12;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;10.909;
True;Cpd 13: 21.106;21.106;1193452;4904597;Positive;74.1;;0.276;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 21.879";21.879;1101469;4745225;Positive;55.1;C18 H34 O2;0.276;73.73;14;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;11.221;
