#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 6.334";6.334;399629;2676404;Positive;91.1;C8 H10;0.375;72.55;1;1-Cycloocten-5-yne, (Z)-;8;66633-23-6;106.078;;;
True;Cpd 2: 8.391;8.391;115848;648327;Positive;74.09;;0.257;;2;;0;;;;;
True;Cpd 3: 11.610;11.61;582327;2929086;Positive;74.1;;0.358;;3;;0;;;;;
True;Cpd 4: 13.477;13.477;375378;1751322;Positive;74.09;;0.305;;4;;0;;;;;
True;Cpd 5: 15.411;15.411;891755;3951286;Positive;74.1;;0.296;;5;;0;;;;;
True;Cpd 6: 17.340;17.34;481148;2092356;Positive;74.09;;0.305;;6;;0;;;;;
True;Cpd 7: 19.252;19.252;1061140;4510320;Positive;74.1;;0.297;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 20.497";20.497;486329;2096859;Positive;55.1;C15 H28 O2;0.284;72.02;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;7.636;
True;"Cpd 9: Methyl 13-methyltetradecanoate; C16 H32 O2; 21.099";21.099;542001;2261201;Positive;74.09;C16 H32 O2;0.276;70.05;9;Methyl 13-methyltetradecanoate;1;1000424-50-7;256.24;28.583;7.484;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 22.327";22.327;508627;2171961;Positive;55.1;C16 H30 O2;0.284;78.2;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;7.456;
True;Cpd 11: 22.904;22.904;1694132;7175697;Positive;74.1;;0.301;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 23.857";23.857;514453;2201128;Positive;55.1;C17 H32 O2;0.309;72.82;12;11-Hexadecenoic acid, methyl ester;1;55000-42-5;268.24;31.433;7.577;
True;Cpd 13: 24.611;24.611;573574;2416061;Positive;74.1;;0.297;;13;;0;;;;;
True;"Cpd 14: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 25.551";25.551;544221;2253188;Positive;55.1;C18 H34 O2;0.247;72.14;14;Methyl 9-heptadecenoate or 9-17:1;2;1000336-38-0;282.256;33.1;7.549;
True;"Cpd 15: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 26.289";26.289;1244107;5277860;Positive;74.1;C37 H77 N O2;0.301;70.72;15;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
