#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 18: Methyl 9,10-octadecadienoate; C19 H34 O2; 22.976";22.976;894541;2581934;Positive;67.1;C19 H34 O2;0.206;87.91;18;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.343";23.343;849556;2478042;Positive;67.1;C19 H34 O2;0.21;89.4;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl 7,8-octadecadienoate; C19 H34 O2; 23.866";23.866;786265;1521855;Positive;79.1;C19 H34 O2;0.074;71.75;20;Methyl 7,8-octadecadienoate;4;1010336-44-6;294.256;;;
True;Cpd 21: 23.920;23.92;2318235;7383111;Positive;74.1;;0.173;;21;;0;;;;;
True;"Cpd 22: Cyclododecyne; C12 H20; 24.188";24.188;707980;1956151;Positive;79.1;C12 H20;0.149;75.21;22;Cyclododecyne;10;1129-90-4;164.157;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 24.356";24.356;1023474;2929917;Positive;55.1;C21 H40 O2;0.179;74;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;13.711;
True;Cpd 24: 24.744;24.744;1174942;3388629;Positive;74.09;;0.189;;24;;0;;;;;
True;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 25.053";25.053;898615;2612287;Positive;67.1;C19 H34 O2;0.21;80.07;25;Methyl 10,11-octadecadienoate;10;1000336-45-3;294.256;;;
True;Cpd 26: 25.564;25.564;2705282;9654553;Positive;74.1;;0.23;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.841";25.841;760117;1975685;Positive;79.1;C19 H34 O2;0.075;76.12;27;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 28: Spiro[adamantane-2,5'-[1.2]dioxolan]-3'-one, 4'-methylene-; C13 H16 O3; 25.902";25.902;732997;1988924;Positive;79.1;C13 H16 O3;0.062;75.19;28;Spiro[adamantane-2,5'-[1.2]dioxolan]-3'-one, 4'-methylene-;4;126255-68-3;220.11;25.933;0.031;
True;Cpd 29: 25.977;25.977;1115600;3467706;Positive;55.1;;0.194;;29;;0;;;;;
True;Cpd 30: 26.327;26.327;1219674;3587694;Positive;74.1;;0.193;;30;;0;;;;;
True;"Cpd 31: Methyl 9,10-octadecadienoate; C19 H34 O2; 26.632";26.632;914958;2484459;Positive;67.1;C19 H34 O2;0.092;77.19;31;Methyl 9,10-octadecadienoate;9;1010336-45-7;294.256;;;
True;"Cpd 32: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 26.706";26.706;654971;2113924;Positive;79.1;C13 H20 N2;0.19;74.56;32;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 33: Tetracosanoic acid, methyl ester; C25 H50 O2; 27.098";27.098;2278545;7323027;Positive;74.1;C25 H50 O2;0.208;71.61;33;Tetracosanoic acid, methyl ester;1;2442-49-1;382.381;44.567;17.469;
True;Cpd 34: 27.489;27.489;1079542;3470878;Positive;55.1;;0.222;;34;;0;;;;;
True;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 28.681";28.681;480510;1802534;Positive;79.1;C13 H18 O;0.243;74.66;35;Oxacyclotetradeca-4,11-diyne;5;6568-32-7;190.136;;;

