#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.082;7.082;58531;460863;Positive;84;;0.437;;1;;0;;;;;
True;Cpd 2: 7.819;7.819;717754;3279059;Positive;74.1;;0.276;;2;;0;;;;;
True;Cpd 3: 10.400;10.4;1312470;5180829;Positive;74.1;;0.284;;3;;0;;;;;
True;Cpd 4: 13.128;13.128;1827780;6451414;Positive;74.1;;0.247;;4;;0;;;;;
True;Cpd 5: 14.443;14.443;1014529;3418369;Positive;74.1;;0.242;;5;;0;;;;;
True;Cpd 6: 15.701;15.701;2240991;7359427;Positive;74.1;;0.242;;6;;0;;;;;
True;Cpd 7: 16.900;16.9;1200885;3792306;Positive;74.1;;0.214;;7;;0;;;;;
True;Cpd 8: 18.042;18.042;2629951;8051926;Positive;74.1;;0.214;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 18.804";18.804;1179325;3714356;Positive;55.1;C15 H28 O2;0.2;72.89;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;9.329;
True;Cpd 10: 19.126;19.126;1342366;4092911;Positive;74.1;;0.236;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 19.871";19.871;1246444;3904407;Positive;55.1;C16 H30 O2;0.217;76.8;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;9.912;
True;Cpd 12: 20.169;20.169;4293336;13165337;Positive;74.1;;0.214;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 20.755";20.755;1323867;4098288;Positive;55.1;C17 H32 O2;0.213;72.8;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;10.678;
True;Cpd 14: 21.154;21.154;1519789;4601797;Positive;74.1;;0.21;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 21.727";21.727;1431537;4408362;Positive;55.1;C18 H34 O2;0.214;73.97;15;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;11.373;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 22.109";22.109;3406669;10319290;Positive;74.1;C37 H77 N O2;0.218;71.53;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
