#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.119;6.119;48411;381634;Positive;84;;0.272;;1;;0;;;;;
True;Cpd 2: 6.605;6.605;764243;3663377;Positive;74.1;;0.25;;2;;0;;;;;
True;Cpd 3: 8.397;8.397;1495002;5438732;Positive;74.1;;0.243;;3;;0;;;;;
True;Cpd 4: 10.407;10.407;2264471;6843614;Positive;74.1;;0.214;;4;;0;;;;;
True;Cpd 5: 11.399;11.399;1260798;3686328;Positive;74.1;;0.21;;5;;0;;;;;
True;Cpd 6: 12.360;12.36;2813500;7866330;Positive;74.1;;0.21;;6;;0;;;;;
True;Cpd 7: 13.282;13.282;1519978;4161364;Positive;74.1;;0.181;;7;;0;;;;;
True;Cpd 8: 14.161;14.161;3393907;8961715;Positive;74.1;;0.185;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 14.763";14.763;1535271;4171424;Positive;55.1;C15 H28 O2;0.185;72.96;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;13.371;
True;Cpd 10: 14.998;14.998;1791013;4608195;Positive;74.1;;0.2;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 15.587";15.587;1663978;4380594;Positive;55.1;C16 H30 O2;0.185;76.35;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;14.197;
True;Cpd 12: 15.805;15.805;5756449;14894386;Positive;74.1;;0.183;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 16.267";16.267;1757405;4708247;Positive;55.1;C17 H32 O2;0.206;73.66;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;15.166;
True;Cpd 14: 16.564;16.564;2044161;5345875;Positive;74.1;;0.198;;14;;0;;;;;
True;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 17.021";17.021;1935628;5088561;Positive;55.1;C18 H34 O2;0.185;73.67;15;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;16.079;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 17.306";17.306;4556314;11932385;Positive;74.1;C37 H77 N O2;0.185;71.52;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.553";17.553;2088724;5466964;Positive;55.1;C19 H36 O2;0.133;73.52;17;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;17.197;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 17.685";17.685;4285301;11368520;Positive;55.1;C19 H36 O2;0.177;73.55;18;13-Octadecenoic acid, methyl ester;7;56554-47-3;296.272;34.75;17.065;
