#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: Methane-d, trichloro-; C D Cl3; 6.603";6.603;20441;293546;Positive;83.99;C D Cl3;0.569;76.71;1;Methane-d, trichloro-;2;865-49-6;118.921;;;
True;"Cpd 2: 1-Cycloocten-5-yne, (Z)-; C8 H10; 9.171";9.171;567568;3577158;Positive;91.1;C8 H10;0.389;74.84;2;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 3: 13.359;13.359;162114;846648;Positive;74.1;;0.284;;3;;0;;;;;
True;Cpd 4: 18.021;18.021;709477;3549142;Positive;74.1;;0.345;;4;;0;;;;;
True;"Cpd 5: Methyl 8-methyl-nonanoate; C11 H22 O2; 20.301";20.3;412999;2000094;Positive;74.09;C11 H22 O2;0.326;75.21;5;Methyl 8-methyl-nonanoate;2;1000452-00-9;186.162;20.3;0;
True;Cpd 6: 22.502;22.502;931556;4314926;Positive;74.1;;0.313;;6;;0;;;;;
True;Cpd 7: 24.600;24.6;488461;2255026;Positive;74.09;;0.342;;7;;0;;;;;
True;Cpd 8: 26.613;26.613;1083721;4775362;Positive;74.1;;0.305;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 27.885";27.885;490394;2193569;Positive;55.1;C15 H28 O2;0.305;71.63;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;0.248;
True;"Cpd 10: Methyl 13-methyltetradecanoate; C16 H32 O2; 28.520";28.52;550718;2390584;Positive;74.09;C16 H32 O2;0.309;78.93;10;Methyl 13-methyltetradecanoate;2;1000424-50-7;256.24;28.583;0.064;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 29.760";29.76;513419;2289419;Positive;55.1;C16 H30 O2;0.304;95.97;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;0.023;
True;Cpd 12: 30.362;30.362;1716323;7581265;Positive;74.1;;0.293;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 31.319";31.319;518740;2321398;Positive;55.1;C17 H32 O2;0.309;73.85;13;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;0.115;
True;Cpd 14: 32.089;32.089;608689;2570524;Positive;74.1;;0.288;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 33.033";33.033;566955;2476299;Positive;55.1;C18 H34 O2;0.284;80.74;15;Methyl 8-heptadecenoate;4;1000336-36-4;282.256;33.1;0.067;
True;"Cpd 16: Methyl stearate; C19 H38 O2; 33.778";33.778;1279186;5697525;Positive;74.1;C19 H38 O2;0.305;71.49;16;Methyl stearate;2;112-61-8;298.287;34.617;0.839;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.286";34.286;590592;2537897;Positive;55.1;C19 H36 O2;0.234;72.54;17;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;0.464;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 34.546";34.546;1173848;5078233;Positive;55.1;C19 H36 O2;0.3;74.32;18;13-Octadecenoic acid, methyl ester;4;56554-47-3;296.272;34.75;0.204;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 35.210";35.21;547197;2360045;Positive;67.1;C19 H34 O2;0.309;87.62;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl 8,9-octadecadienoate; C19 H34 O2; 35.795";35.795;511439;2269833;Positive;67.1;C19 H34 O2;0.309;88.76;20;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 21: 9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-; C20 H34 O2; 36.669";36.669;442346;1905164;Positive;79.1;C20 H34 O2;0.218;77.37;21;9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-;10;1191-41-9;306.256;36.683;0.014;
True;"Cpd 22: Methyl 18-methylnonadecanoate; C21 H42 O2; 36.912";36.912;1412786;6175037;Positive;74.1;C21 H42 O2;0.276;77.72;22;Methyl 18-methylnonadecanoate;2;1000424-52-4;326.318;36.867;-0.045;
