#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 20.152";20.152;2189917;5966143;Positive;55.1;C21 H40 O2;0.173;73.16;23;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;17.915;
True;Cpd 24: 20.437;20.437;2409799;6272004;Positive;74.1;;0.172;;24;;0;;;;;
True;"Cpd 25: Methyl 10,11-octadecadienoate; C19 H34 O2; 20.700";20.7;1864605;5075363;Positive;67.1;C19 H34 O2;0.177;80.2;25;Methyl 10,11-octadecadienoate;10;1000336-45-3;294.256;;;
True;Cpd 26: 21.072;21.072;5961608;17665121;Positive;74.1;;0.21;;26;;0;;;;;
True;"Cpd 27: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.319";21.319;1632740;3770385;Positive;79.1;C19 H34 O2;0.073;74.57;27;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 28: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.401";21.401;2710115;11289307;Positive;55.1;C19 H34 O2;0.231;70.4;28;Methyl 8,9-octadecadienoate;1;1000336-45-0;294.256;;;
True;Cpd 29: 21.673;21.673;2125849;6312797;Positive;74.1;;0.202;;29;;0;;;;;
True;"Cpd 30: Methyl 12,13-tetradecadienoate; C15 H26 O2; 21.950";21.95;1705276;4730692;Positive;67.1;C15 H26 O2;0.107;77.8;30;Methyl 12,13-tetradecadienoate;9;1000336-33-7;238.193;;;
True;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 22.044";22.044;1334703;4475087;Positive;79.1;C13 H20 N2;0.21;73.83;31;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;Cpd 32: 22.312;22.312;3837886;12579265;Positive;74.1;;0.218;;32;;0;;;;;
True;Cpd 33: 22.671;22.671;1653511;6180740;Positive;55.1;;0.264;;33;;0;;;;;
True;Cpd 34: 23.137;23.137;74528;244052;Positive;149;;0.125;;34;;0;;;;;
True;"Cpd 35: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 23.784";23.784;792069;3360359;Positive;79.1;C13 H18 O;0.268;74.42;35;Oxacyclotetradeca-4,11-diyne;3;6568-32-7;190.136;;;

