#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 7.577;7.577;192765;679860;Positive;74.09;;0.21;;1;;0;;;;;
True;Cpd 2: 9.419;9.419;1021617;2916263;Positive;74.1;;0.209;;2;;0;;;;;
True;Cpd 3: 10.371;10.371;673062;1780675;Positive;74.09;;0.176;;3;;0;;;;;
True;Cpd 4: 11.307;11.307;1648384;4113117;Positive;74.1;;0.181;;4;;0;;;;;
True;Cpd 5: 12.210;12.21;916151;2248968;Positive;74.1;;0.181;;5;;0;;;;;
True;Cpd 6: 13.084;13.084;2037916;4906782;Positive;74.1;;0.181;;6;;0;;;;;
True;"Cpd 7: Methyl myristoleate; C15 H28 O2; 13.681";13.681;946175;2285098;Positive;55.1;C15 H28 O2;0.175;72.38;7;Methyl myristoleate;3;56219-06-8;240.209;28.133;14.452;
True;Cpd 8: 13.916;13.916;1055101;2467337;Positive;74.09;;0.169;;8;;0;;;;;
True;"Cpd 9: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 14.501";14.501;1003947;2408766;Positive;55.1;C16 H30 O2;0.177;77.47;9;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;15.282;
True;Cpd 10: 14.724;14.724;3274172;7864949;Positive;74.1;;0.181;;10;;0;;;;;
True;"Cpd 11: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 15.186";15.186;1017977;2495163;Positive;55.1;C17 H32 O2;0.185;73.14;11;11-Hexadecenoic acid, methyl ester;5;55000-42-5;268.24;31.433;16.248;
True;Cpd 12: 15.482;15.482;1131429;2655594;Positive;74.09;;0.171;;12;;0;;;;;
True;"Cpd 13: Methyl 8-heptadecenoate; C18 H34 O2; 15.936";15.936;1101347;2615629;Positive;55.1;C18 H34 O2;0.176;73.95;13;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;17.164;
True;"Cpd 14: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 16.224";16.224;2342994;5683972;Positive;74.1;C37 H77 N O2;0.181;71.52;14;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
