#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 59.357";59.357;388567;3682596;Positive;79.1;C19 H34 O2;0.557;77.24;29;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 60.044";60.044;1367538;11569732;Positive;74.1;C23 H46 O2;0.426;70.2;30;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;-19.861;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 60.454";60.454;773827;6387536;Positive;79.1;C19 H34 O2;0.335;74.05;31;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;"Cpd 32: Methyl 11-docosenoate; C23 H44 O2; 61.274";61.274;607006;5796725;Positive;55.1;C23 H44 O2;0.602;70.5;32;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;-19.89;
True;Cpd 33: 62.758;62.758;650952;5691860;Positive;74.1;;0.403;;33;;0;;;;;
True;"Cpd 34: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 63.153";63.153;186720;979644;Positive;79.1;C13 H20 N2;0.159;73.6;34;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;2;1000221-85-9;204.163;;;
True;"Cpd 35: Methyl 9,10-octadecadienoate; C19 H34 O2; 63.421";63.421;435965;3399514;Positive;67.1;C19 H34 O2;0.351;79.83;35;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 36: 65.445;65.445;1318430;12082533;Positive;74.1;;0.563;;36;;0;;;;;
True;Cpd 37: 66.616;66.616;585033;5820814;Positive;55.1;;0.639;;37;;0;;;;;
True;"Cpd 38: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 69.707";69.707;254271;2612216;Positive;79.1;C13 H18 O;0.639;74.78;38;Oxacyclotetradeca-4,11-diyne;5;6568-32-7;190.136;;;

