#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.138;6.138;30048;217665;Positive;83.98;;0.28;;1;;0;;;;;
True;Cpd 2: 6.707;6.707;410894;2503396;Positive;74.08;;0.317;;2;;0;;;;;
True;Cpd 3: 9.102;9.102;724858;3936042;Positive;74.09;;0.379;;3;;0;;;;;
True;Cpd 4: 12.242;12.242;1082390;4947980;Positive;74.09;;0.309;;4;;0;;;;;
True;Cpd 5: 13.908;13.908;602727;2615726;Positive;74.09;;0.317;;5;;0;;;;;
True;Cpd 6: 15.574;15.574;1346895;5614069;Positive;74.1;;0.284;;6;;0;;;;;
True;Cpd 7: 17.197;17.197;692786;2849633;Positive;74.09;;0.272;;7;;0;;;;;
True;Cpd 8: 18.766;18.766;1502153;6003314;Positive;74.1;;0.26;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 19.798";19.798;676408;2754547;Positive;55.1;C15 H28 O2;0.276;72.12;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;8.335;
True;Cpd 10: 20.272;20.272;763942;3017378;Positive;74.1;;0.279;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 21.278";21.278;707581;2872529;Positive;55.1;C16 H30 O2;0.301;77.09;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;8.506;
True;Cpd 12: 21.719;21.719;2471066;9709382;Positive;74.1;;0.276;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 22.514";22.514;724710;2930302;Positive;55.1;C17 H32 O2;0.268;72.97;13;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;8.919;
True;Cpd 14: 23.104;23.104;838735;3257790;Positive;74.1;;0.26;;14;;0;;;;;
True;"Cpd 15: Methyl 9-heptadecenoate or 9-17:1; C18 H34 O2; 23.875";23.875;778183;3202437;Positive;55.1;C18 H34 O2;0.293;73.07;15;Methyl 9-heptadecenoate or 9-17:1;3;1000336-38-0;282.256;33.1;9.225;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 24.434";24.434;1863583;7330644;Positive;74.1;C37 H77 N O2;0.255;71.01;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 24.860";24.86;854902;3374304;Positive;55.1;C19 H36 O2;0.214;72.97;17;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;9.89;
