#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.465;6.465;96627;524339;Positive;84;;0.218;;1;;0;;;;;
True;Cpd 2: 7.334;7.334;35122;194488;Positive;71.1;;0.169;;2;;0;;;;;
True;Cpd 3: 8.175;8.175;617480;3755419;Positive;74.1;;0.374;;3;;0;;;;;
True;Cpd 4: 11.127;11.127;984636;4447257;Positive;74.1;;0.313;;4;;0;;;;;
True;Cpd 5: 14.296;14.296;1399393;5719299;Positive;74.1;;0.284;;5;;0;;;;;
True;Cpd 6: 15.826;15.826;780515;3102331;Positive;74.1;;0.27;;6;;0;;;;;
True;Cpd 7: 17.295;17.295;1834667;6922305;Positive;74.1;;0.268;;7;;0;;;;;
True;Cpd 8: 18.690;18.69;981119;3680948;Positive;74.1;;0.268;;8;;0;;;;;
True;Cpd 9: 20.028;20.028;2197562;8077865;Positive;74.1;;0.256;;9;;0;;;;;
True;"Cpd 10: Methyl myristoleate; C15 H28 O2; 20.904";20.904;982977;3608292;Positive;55.1;C15 H28 O2;0.247;72.86;10;Methyl myristoleate;3;56219-06-8;240.209;28.133;7.229;
True;Cpd 11: 21.297;21.297;1158160;4128016;Positive;74.1;;0.232;;11;;0;;;;;
True;"Cpd 12: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 22.153";22.153;1074775;3922539;Positive;55.1;C16 H30 O2;0.243;76.71;12;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;7.631;
True;Cpd 13: 22.511;22.511;3886447;13890774;Positive;74.1;;0.243;;13;;0;;;;;
True;"Cpd 14: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 23.186";23.186;1113926;4088051;Positive;55.1;C17 H32 O2;0.235;73.31;14;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;8.247;
