#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 20: Methyl .gamma.-linolenate; C19 H32 O2; 53.512";53.512;179701;1295981;Positive;79.1;C19 H32 O2;0.404;71.15;20;Methyl .gamma.-linolenate;3;16326-32-2;292.24;35.017;-18.495;
True;Cpd 21: 54.332;54.332;634755;4587575;Positive;74.1;;0.375;;21;;0;;;;;
True;"Cpd 22: Cyclododecyne; C12 H20; 54.666";54.666;142520;852127;Positive;79.1;C12 H20;0.234;74.2;22;Cyclododecyne;7;1129-90-4;164.157;;;
True;"Cpd 23: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 55.614";55.614;277811;2039848;Positive;55.1;C21 H40 O2;0.478;70.03;23;cis-13-Eicosenoic acid, methyl ester;1;69120-02-1;324.303;38.067;-17.547;
True;Cpd 24: 57.259;57.259;331230;2391661;Positive;74.09;;0.467;;24;;0;;;;;
True;"Cpd 25: Methyl 12,13-tetradecadienoate; C15 H26 O2; 57.902";57.902;230325;1678652;Positive;67.1;C15 H26 O2;0.374;79.6;25;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 26: Methyl 7,8-octadecadienoate; C19 H34 O2; 59.431";59.431;200412;1539921;Positive;79.09;C19 H34 O2;0.519;74.34;26;Methyl 7,8-octadecadienoate;8;1010336-44-6;294.256;;;
True;Cpd 27: 60.152;60.152;682886;5049278;Positive;74.1;;0.394;;27;;0;;;;;
True;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 60.532";60.532;381396;2757311;Positive;79.1;C19 H34 O2;0.373;73.56;28;Methyl 7,8-octadecadienoate;4;1010336-44-6;294.256;;;
True;Cpd 29: 61.364;61.364;314405;2387121;Positive;55.1;;0.486;;29;;0;;;;;
True;Cpd 30: 62.865;62.865;354270;2510472;Positive;74.1;;0.382;;30;;0;;;;;
True;"Cpd 31: 1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-; C13 H20 N2; 63.236";63.236;152883;1049185;Positive;79.1;C13 H20 N2;0.262;75.99;31;1,4-Methanocycloocta[d]pyridazine, 1,4,4a,5,6,9,10,10a-octahydro-11,11-dimethyl-, (1.alpha.,4.alpha.,4a.alpha.,10a.alpha.)-;3;1000221-85-9;204.163;;;
True;"Cpd 32: Methyl 12,13-tetradecadienoate; C15 H26 O2; 63.516";63.516;254141;1889079;Positive;67.1;C15 H26 O2;0.404;78.92;32;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;Cpd 33: 65.569;65.569;688731;5648916;Positive;74.1;;0.486;;33;;0;;;;;
True;Cpd 34: 66.723;66.723;332088;2632163;Positive;55.1;;0.523;;34;;0;;;;;
True;"Cpd 35: 1,8-Cyclopentadecadiyne; C15 H22; 69.781";69.781;151632;1180413;Positive;79.09;C15 H22;0.483;75.8;35;1,8-Cyclopentadecadiyne;6;4722-42-3;202.172;;;

