#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 23: Methyl 8,9-octadecadienoate; C19 H34 O2; 29.704";29.704;557407;2775082;Positive;79.1;C19 H34 O2;0.313;76.1;23;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 30.066";30.066;887228;4610943;Positive;55.1;C21 H40 O2;0.363;74.27;24;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;8;
True;Cpd 25: 30.804;30.804;1033652;5200463;Positive;74.1;;0.341;;25;;0;;;;;
True;"Cpd 26: Methyl 12,13-tetradecadienoate; C15 H26 O2; 31.257";31.257;741369;3851492;Positive;67.1;C15 H26 O2;0.338;80.46;26;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 27: Methyl 7,8-octadecadienoate; C19 H34 O2; 32.074";32.074;632594;2961125;Positive;79.1;C19 H34 O2;0.17;77.77;27;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;"Cpd 28: Methyl 20-methyl-heneicosanoate; C23 H46 O2; 32.234";32.234;2242893;11692030;Positive;74.1;C23 H46 O2;0.33;70.76;28;Methyl 20-methyl-heneicosanoate;1;1000336-47-4;354.35;40.183;7.949;
True;"Cpd 29: Methyl 7,8-octadecadienoate; C19 H34 O2; 32.663";32.663;822923;6305969;Positive;79.1;C19 H34 O2;0.29;75.29;29;Methyl 7,8-octadecadienoate;3;1010336-44-6;294.256;;;
True;"Cpd 30: Methyl 11-docosenoate; C23 H44 O2; 32.923";32.923;967842;5068378;Positive;55.1;C23 H44 O2;0.334;70.06;30;Methyl 11-docosenoate;1;1000336-23-0;352.334;41.383;8.461;
True;Cpd 31: 33.586;33.586;1039068;5537403;Positive;74.1;;0.337;;31;;0;;;;;
True;"Cpd 32: Methyl 8,9-octadecadienoate; C19 H34 O2; 34.048";34.048;1293750;7443141;Positive;67.1;C19 H34 O2;0.371;76.98;32;Methyl 8,9-octadecadienoate;8;1000336-45-0;294.256;;;
True;Cpd 33: 34.925;34.925;2150566;11583831;Positive;74.1;;0.326;;33;;0;;;;;
True;Cpd 34: 35.573;35.573;930992;5095775;Positive;55.1;;0.254;;34;;0;;;;;
True;Cpd 35: 35.775;35.775;83607;556415;Positive;149;;0.28;;35;;0;;;;;
True;"Cpd 36: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 37.337";37.337;436660;2588239;Positive;79.1;C13 H18 O;0.386;74.49;36;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

