#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 1: 1-Cycloocten-5-yne, (Z)-; C8 H10; 7.325";7.325;566800;3074244;Positive;91.1;C8 H10;0.358;73.94;1;1-Cycloocten-5-yne, (Z)-;10;66633-23-6;106.078;;;
True;Cpd 2: 9.798;9.798;190943;793800;Positive;74.08;;0.264;;2;;0;;;;;
True;Cpd 3: 12.766;12.766;968250;3522911;Positive;74.1;;0.247;;3;;0;;;;;
True;Cpd 4: 14.250;14.25;613617;2145014;Positive;74.1;;0.239;;4;;0;;;;;
True;Cpd 5: 15.693;15.693;1455680;4908073;Positive;74.1;;0.247;;5;;0;;;;;
True;Cpd 6: 17.078;17.078;802506;2626754;Positive;74.09;;0.233;;6;;0;;;;;
True;Cpd 7: 18.409;18.409;1769305;5765789;Positive;74.1;;0.223;;7;;0;;;;;
True;"Cpd 8: Methyl myristoleate; C15 H28 O2; 19.283";19.283;814859;2679907;Positive;55.1;C15 H28 O2;0.214;72.48;8;Methyl myristoleate;3;56219-06-8;240.209;28.133;8.85;
True;Cpd 9: 19.670;19.67;928493;2950180;Positive;74.1;;0.235;;9;;0;;;;;
True;"Cpd 10: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 20.524";20.524;881916;2825224;Positive;55.1;C16 H30 O2;0.238;77.34;10;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;9.26;
True;Cpd 11: 20.899;20.899;2918062;9490375;Positive;74.1;;0.235;;11;;0;;;;;
True;"Cpd 12: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 21.558";21.558;901979;2948103;Positive;55.1;C17 H32 O2;0.239;73.85;12;11-Hexadecenoic acid, methyl ester;4;55000-42-5;268.24;31.433;9.875;
True;Cpd 13: 22.041;22.04;1028858;3258160;Positive;74.1;;0.243;;13;;0;;;;;
True;"Cpd 14: Methyl 8-heptadecenoate; C18 H34 O2; 22.696";22.696;995032;3119570;Positive;55.1;C18 H34 O2;0.177;74;14;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;10.404;
True;"Cpd 15: Nonanoic acid, 9-oxo-, methyl ester; C10 H18 O3; 22.824";22.824;37260;128416;Positive;55.06;C10 H18 O3;0.157;76.86;15;Nonanoic acid, 9-oxo-, methyl ester;2;1931-63-1;186.126;22.85;0.026;
True;"Cpd 16: Methyl stearate; C19 H38 O2; 23.166";23.166;2158720;6996400;Positive;74.1;C19 H38 O2;0.218;71.34;16;Methyl stearate;2;112-61-8;298.287;34.617;11.451;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.520";23.52;1005852;3283511;Positive;55.1;C19 H36 O2;0.185;73.74;17;13-Octadecenoic acid, methyl ester;1;56554-47-3;296.272;34.75;11.23;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 23.710";23.71;2009114;6529234;Positive;55.1;C19 H36 O2;0.202;74.04;18;13-Octadecenoic acid, methyl ester;3;56554-47-3;296.272;34.75;11.04;
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.134";24.134;943651;3019411;Positive;67.1;C19 H34 O2;0.243;88.4;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.555";24.555;884366;2835965;Positive;67.1;C19 H34 O2;0.214;88.96;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 21: Methyl 7,8-octadecadienoate; C19 H34 O2; 25.153";25.153;778771;2301860;Positive;79.1;C19 H34 O2;0.107;71.87;21;Methyl 7,8-octadecadienoate;7;1010336-44-6;294.256;;;
True;Cpd 22: 25.247;25.247;2218197;7601257;Positive;74.1;;0.21;;22;;0;;;;;
True;"Cpd 23: Cyclododecyne; C12 H20; 25.532";25.532;747460;2349470;Positive;79.1;C12 H20;0.194;76.01;23;Cyclododecyne;10;1129-90-4;164.157;;;
True;"Cpd 24: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.742";25.742;1026732;3271844;Positive;55.1;C21 H40 O2;0.231;73.58;24;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;12.325;
True;Cpd 25: 26.209;26.209;1097462;3581564;Positive;74.1;;0.218;;25;;0;;;;;
True;"Cpd 26: Methyl 10,11-octadecadienoate; C19 H34 O2; 26.554";26.554;879921;2844983;Positive;67.1;C19 H34 O2;0.213;79.84;26;Methyl 10,11-octadecadienoate;10;1000336-45-3;294.256;;;
