#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;Cpd 1: 6.867;6.867;58029;465520;Positive;84;;0.39;;1;;0;;;;;
True;Cpd 2: 7.527;7.527;853047;4795812;Positive;74.1;;0.337;;2;;0;;;;;
True;Cpd 3: 9.806;9.806;1495268;5419685;Positive;74.1;;0.247;;3;;0;;;;;
True;Cpd 4: 12.201;12.201;1994004;6553943;Positive;74.1;;0.243;;4;;0;;;;;
True;Cpd 5: 13.351;13.351;1027333;3273393;Positive;74.1;;0.214;;5;;0;;;;;
True;Cpd 6: 14.451;14.451;2177652;6684947;Positive;74.1;;0.221;;6;;0;;;;;
True;Cpd 7: 15.499;15.499;1146101;3418109;Positive;74.1;;0.213;;7;;0;;;;;
True;Cpd 8: 16.496;16.496;2541661;7277045;Positive;74.1;;0.19;;8;;0;;;;;
True;"Cpd 9: Methyl myristoleate; C15 H28 O2; 17.168";17.168;1149571;3399539;Positive;55.1;C15 H28 O2;0.214;72.65;9;Methyl myristoleate;3;56219-06-8;240.209;28.133;10.965;
True;Cpd 10: 17.444;17.444;1328900;3754551;Positive;74.1;;0.179;;10;;0;;;;;
True;"Cpd 11: Methyl (Z)-10-pentadecenoate; C16 H30 O2; 18.100";18.1;1236066;3594490;Positive;55.1;C16 H30 O2;0.208;76.69;11;Methyl (Z)-10-pentadecenoate;1;1000426-92-2;254.225;29.783;11.684;
True;Cpd 12: 18.351;18.351;4393374;12410990;Positive;74.1;;0.214;;12;;0;;;;;
True;"Cpd 13: 11-Hexadecenoic acid, methyl ester; C17 H32 O2; 18.871";18.871;1293892;3832457;Positive;55.1;C17 H32 O2;0.21;73.39;13;11-Hexadecenoic acid, methyl ester;6;55000-42-5;268.24;31.433;12.563;
True;Cpd 14: 19.212;19.212;1503910;4242094;Positive;74.1;;0.19;;14;;0;;;;;
True;"Cpd 15: Methyl 8-heptadecenoate; C18 H34 O2; 19.720";19.72;1422834;4010471;Positive;55.1;C18 H34 O2;0.185;73.89;15;Methyl 8-heptadecenoate;3;1000336-36-4;282.256;33.1;13.38;
True;"Cpd 16: 1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate; C37 H77 N O2; 20.041";20.041;3312446;9309935;Positive;74.1;C37 H77 N O2;0.208;71.51;16;1-Hexadecanaminium, N,N,N-trimethyl-, octadecanoate;2;124-23-2;567.595;;;
True;"Cpd 17: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.322";20.322;1496885;4216122;Positive;55.1;C19 H36 O2;0.144;73.87;17;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;14.428;
True;"Cpd 18: 13-Octadecenoic acid, methyl ester; C19 H36 O2; 20.466";20.466;3083547;9034606;Positive;55.1;C19 H36 O2;0.206;73.72;18;13-Octadecenoic acid, methyl ester;6;56554-47-3;296.272;34.75;14.284;
True;Cpd 19: 20.829;20.829;3428203;13210942;Positive;74.1;;0.247;;19;;0;;;;;
True;"Cpd 20: Methyl 9,10-octadecadienoate; C19 H34 O2; 21.117";21.117;1252830;3661850;Positive;67.1;C19 H34 O2;0.197;89.28;20;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 21: 21.591;21.591;4246645;13699769;Positive;74.1;;0.223;;21;;0;;;;;
True;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 21.859";21.859;1057800;2971838;Positive;79.1;C19 H34 O2;0.127;75.88;22;Methyl 8,9-octadecadienoate;7;1000336-45-0;294.256;;;
