#Compound List: 4326 found
#
Show/Hide;Label;RT;Height;Area;Ion Polarity;Base Peak;Formula;Width;Score;Cpd;Name;Hit Count;CAS ID;Reference mass;Reference Retention Time;RT Diff
True;"Cpd 19: Methyl 9,10-octadecadienoate; C19 H34 O2; 23.608";23.608;1035505;3573560;Positive;67.1;C19 H34 O2;0.124;88.3;19;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;Cpd 20: 23.711;23.711;2605043;10296766;Positive;74.1;;0.231;;20;;0;;;;;
True;"Cpd 21: Methyl 9,10-octadecadienoate; C19 H34 O2; 24.099";24.099;979228;3804690;Positive;67.1;C19 H34 O2;0.256;89.29;21;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 22: Methyl 8,9-octadecadienoate; C19 H34 O2; 24.808";24.808;872504;3201863;Positive;79.1;C19 H34 O2;0.14;72.37;22;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;Cpd 23: 24.935;24.935;2886229;11364373;Positive;74.1;;0.264;;23;;0;;;;;
True;"Cpd 24: Methyl 8,9-octadecadienoate; C19 H34 O2; 25.265";25.265;842523;3287185;Positive;79.1;C19 H34 O2;0.237;75.4;24;Methyl 8,9-octadecadienoate;9;1000336-45-0;294.256;;;
True;"Cpd 25: cis-13-Eicosenoic acid, methyl ester; C21 H40 O2; 25.534";25.534;1241453;4939063;Positive;55.1;C21 H40 O2;0.273;73.95;25;cis-13-Eicosenoic acid, methyl ester;2;69120-02-1;324.303;38.067;12.533;
True;Cpd 26: 26.102;26.102;1412091;5618416;Positive;74.1;;0.279;;26;;0;;;;;
True;"Cpd 27: Methyl 12,13-tetradecadienoate; C15 H26 O2; 26.496";26.496;1080517;4333935;Positive;67.1;C15 H26 O2;0.25;80.7;27;Methyl 12,13-tetradecadienoate;10;1000336-33-7;238.193;;;
True;"Cpd 28: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.161";27.161;954570;3014774;Positive;79.1;C19 H34 O2;0.103;78.03;28;Methyl 7,8-octadecadienoate;10;1010336-44-6;294.256;;;
True;Cpd 29: 27.248;27.248;3067688;13053497;Positive;74.1;;0.231;;29;;0;;;;;
True;"Cpd 30: Methyl 8,9-octadecadienoate; C19 H34 O2; 27.590";27.59;989358;2980027;Positive;79.1;C19 H34 O2;0.086;75.49;30;Methyl 8,9-octadecadienoate;10;1000336-45-0;294.256;;;
True;"Cpd 31: Methyl 7,8-octadecadienoate; C19 H34 O2; 27.648";27.648;1071829;4432742;Positive;79.1;C19 H34 O2;0.132;73.39;31;Methyl 7,8-octadecadienoate;2;1010336-44-6;294.256;;;
True;Cpd 32: 27.810;27.81;1349068;5667405;Positive;55.1;;0.264;;32;;0;;;;;
True;Cpd 33: 28.324;28.324;1438758;6023113;Positive;74.09;;0.276;;33;;0;;;;;
True;"Cpd 34: Methyl 9,10-octadecadienoate; C19 H34 O2; 28.715";28.715;1193545;3618220;Positive;67.1;C19 H34 O2;0.099;80.37;34;Methyl 9,10-octadecadienoate;10;1010336-45-7;294.256;;;
True;"Cpd 35: 1,8,11,14-Heptadecatetraene, (Z,Z,Z)-; C17 H28; 28.761";28.761;1126678;4411465;Positive;79.1;C17 H28;0.247;73.4;35;1,8,11,14-Heptadecatetraene, (Z,Z,Z)-;6;10482-53-8;232.219;28.75;-0.011;
True;Cpd 36: 29.391;29.391;2898262;12305582;Positive;74.1;;0.284;;36;;0;;;;;
True;Cpd 37: 29.930;29.93;1281707;5651581;Positive;55.1;;0.278;;37;;0;;;;;
True;Cpd 38: 30.240;30.24;45028;139459;Positive;149;;0.103;;38;;0;;;;;
True;"Cpd 39: Oxacyclotetradeca-4,11-diyne; C13 H18 O; 31.386";31.386;713318;3234291;Positive;79.1;C13 H18 O;0.292;75.14;39;Oxacyclotetradeca-4,11-diyne;4;6568-32-7;190.136;;;

