D:\MassHunter\GCMS\1\data\Amal\70C_30PSI\70C-30PSI-4C-min_1.D Thu Jul 04 15:05:11 2024
Start of data points
6,09152,10288
6,09617,9731
6,10082,10072
6,10548,9614
6,11013,9334
6,11478,9278
6,11945,9104
6,12410,9726
6,12875,9829
6,13342,8959
6,13807,10161
6,14272,9066
6,14738,9927
6,15203,9242
6,15668,9750
6,16135,9900
6,16600,9299
6,17065,8678
6,17530,8754
6,17997,8848
6,18462,9738
6,18927,9207
6,19393,9391
6,19858,9053
6,20323,9203
6,20790,9199
6,21255,8972
6,21720,8737
6,22187,9171
6,22652,9823
6,23117,8322
6,23583,8820
6,24048,8669
6,24513,8938
6,24980,9013
6,25445,8818
6,25910,9187
6,26377,8874
6,26842,8187
6,27307,9400
6,27772,8118
6,28238,9131
6,28703,8750
6,29168,8641
6,29635,9283
6,30100,8814
6,30565,8120
6,31032,8787
6,31497,9171
6,31962,9670
6,32428,9648
6,32893,9902
6,33358,9614
6,33825,10677
6,34290,9989
6,34755,9781
6,35222,9697
6,35687,9974
6,36152,10096
6,36618,8964
6,37083,9600
6,37548,9685
6,38013,9376
6,38480,9315
6,38945,9449
6,39410,8840
6,39877,9089
6,40342,9029
6,40807,9364
6,41273,8311
6,41738,7550
6,42203,8551
6,42670,8280
6,43135,7248
6,43600,7830
6,44067,7480
6,44532,8501
6,44997,7941
6,45463,7186
6,45928,7107
6,46393,7835
6,46860,8054
6,47325,6830
6,47790,7732
6,48255,7176
6,48722,7533
6,49187,7044
6,49652,7225
6,50118,6722
6,50583,6128
6,51048,6833
6,51515,6266
6,51980,6669
6,52445,7466
6,52912,6920
6,53377,7143
6,53842,6776
6,54308,7293
6,54773,6509
6,55238,6985
6,55705,6789
6,56170,6459
6,56635,7042
6,57102,6070
6,57567,6619
6,58032,6718
6,58497,6906
6,58963,6654
6,59428,5897
6,59893,6282
6,60360,6469
6,60825,6363
6,61290,6686
6,61757,6014
6,62222,6223
6,62687,6740
6,63153,7130
6,63618,6218
6,64083,6541
6,64550,6903
6,65015,6186
6,65480,6318
6,65947,6739
6,66412,6444
6,66877,5821
6,67343,6280
6,67808,6725
6,68273,5740
6,68738,5468
6,69205,6363
6,69670,6021
6,70135,6805
6,70602,7229
6,71067,6074
6,71532,6652
6,71998,5758
6,72463,5901
6,72928,6818
6,73395,6074
6,73860,5694
6,74325,6989
6,74792,6057
6,75257,6622
6,75722,6363
6,76188,5916
6,76653,6580
6,77118,5706
6,77585,6519
6,78050,6596
6,78515,5931
6,78980,6174
6,79447,6759
6,79912,5383
6,80377,6316
6,80843,6212
6,81308,6610
6,81773,5640
6,82240,5782
6,82705,5556
6,83170,5896
6,83637,5655
6,84102,5566
6,84567,5250
6,85033,5680
6,85498,5581
6,85963,5330
6,86430,5190
6,86895,5650
6,87360,5561
6,87827,5909
6,88292,5099
6,88757,5284
6,89222,5417
6,89688,5006
6,90153,4848
6,90618,5214
6,91085,5275
6,91550,5235
6,92015,5288
6,92482,4894
6,92947,5371
6,93412,4963
6,93878,4785
6,94343,5413
6,94808,5243
6,95275,5423
6,95740,5368
6,96205,5112
6,96672,4829
6,97137,5300
6,97602,5539
6,98068,4736
6,98533,5925
6,98998,6126
6,99463,6194
6,99930,7209
7,00395,11384
7,00860,14591
7,01327,22180
7,01792,31896
7,02257,44932
7,02723,64912
7,03188,87132
7,03653,113931
7,04120,144129
7,04585,173642
7,05050,203058
7,05517,234310
7,05982,262576
7,06447,285492
7,06913,300864
7,07378,305591
7,07843,309506
7,08310,307222
7,08775,297166
7,09240,287784
7,09707,276451
7,10172,265620
7,10637,250597
7,11102,243717
7,11568,221337
7,12033,209459
7,12498,194738
7,12965,183220
7,13430,171054
7,13895,158394
7,14362,146533
7,14827,131510
7,15292,121264
7,15758,113577
7,16223,99812
7,16688,92064
7,17155,84544
7,17620,76519
7,18085,69193
7,18552,60251
7,19017,56242
7,19482,51774
7,19948,45265
7,20413,42599
7,20878,37424
7,21343,34070
7,21810,32075
7,22275,28576
7,22740,26147
7,23207,23245
7,23672,21344
7,24137,18494
7,24603,17358
7,25068,15834
7,25533,15389
7,26000,13574
7,26465,13008
7,26930,11307
7,27397,11541
7,27862,10203
7,28327,9972
7,28793,10457
7,29258,9279
7,29723,7796
7,30190,8100
7,30655,8345
7,31120,8107
7,31585,7577
7,32052,7903
7,32517,6548
7,32982,6362
7,33448,6270
7,33913,6186
7,34378,5798
7,34845,6005
7,35310,6103
7,35775,6046
7,36242,6756
7,36707,6096
7,37172,6346
7,37638,6142
7,38103,5943
7,38568,5000
7,39035,5190
7,39500,5368
7,39965,5323
7,40432,5304
7,40897,5127
7,41362,4747
7,41827,4690
7,42293,4988
7,42758,4868
7,43223,4325
7,43690,4627
7,44155,4930
7,44620,5234
7,45087,5166
7,45552,4858
7,46017,4978
7,46483,4940
7,46948,4569
7,47413,4676
7,47880,4557
7,48345,4800
7,48810,4381
7,49277,4698
7,49742,4864
7,50207,4327
7,50673,4529
7,51138,4535
7,51603,4355
7,52068,4960
7,52535,4548
7,53000,4044
7,53465,4643
7,53932,4129
7,54397,4433
7,54862,4431
7,55328,3707
7,55793,4438
7,56258,4458
7,56725,4719
7,57190,4216
7,57655,4310
7,58122,4326
7,58587,4610
