D:\MassHunter\GCMS\1\data\Amal\70C_30PSI\70C-30PSI-8C-min_1.D Wed Jul 03 18:57:06 2024
Start of data points
6,09160	10002
6,09625	8591
6,10090	10015
6,10557	9309
6,11022	10475
6,11487	9097
6,11953	8064
6,12418	9316
6,12883	9528
6,13350	8762
6,13815	9149
6,14280	8725
6,14747	9892
6,15212	9227
6,15677	9121
6,16143	9849
6,16608	9980
6,17073	9880
6,17540	9024
6,18005	9346
6,18470	9573
6,18937	9110
6,19402	9795
6,19867	10486
6,20332	10105
6,20798	12974
6,21263	19512
6,21728	29483
6,22195	50495
6,22660	82124
6,23125	132799
6,23592	206164
6,24057	277268
6,24522	375113
6,24988	453018
6,25453	528944
6,25918	576729
6,26385	604134
6,26850	615319
6,27315	592376
6,27782	559636
6,28247	524996
6,28712	477366
6,29178	434026
6,29643	388555
6,30108	348704
6,30573	331442
6,31040	293759
6,31505	262615
6,31970	236508
6,32437	210965
6,32902	183278
6,33367	167855
6,33833	151698
6,34298	126851
6,34763	110886
6,35230	101256
6,35695	87013
6,36160	75504
6,36627	67277
6,37092	58976
6,37557	50380
6,38023	45938
6,38488	39809
6,38953	35737
6,39420	33767
6,39885	29443
6,40350	26233
6,40815	23991
6,41282	20947
6,41747	19258
6,42212	17838
6,42678	16076
6,43143	16054
6,43608	14025
6,44075	14110
6,44540	13386
6,45005	13781
6,45472	11990
6,45937	11895
6,46402	10423
6,46868	11221
6,47333	10619
6,47798	10375
6,48265	10314
6,48730	9548
6,49195	8871
6,49662	9188
6,50127	9371
6,50592	9456
6,51057	8532
6,51523	8605
6,51988	7883
6,52453	8928
6,52920	8336
6,53385	8276
6,53850	8095
6,54317	8148
6,54782	8141
6,55247	7230
6,55713	7847
6,56178	7406
6,56643	7283
6,57110	6854
6,57575	7272
6,58040	7572
6,58507	8017
6,58972	7540
6,59437	8900
6,59903	8212
6,60368	7965
6,60833	8726
6,61298	9857
6,61765	11922
6,62230	12177
6,62695	12296
6,63162	12755
6,63627	11857
6,64092	10824
6,64558	11059
6,65023	9946
6,65488	10202
6,65955	7669
6,66420	6969
6,66885	7454
6,67352	6878
6,67817	6832
6,68282	7607
6,68748	6743
6,69213	5836
6,69678	6529
6,70145	6290
6,70610	6808
6,71075	6474
6,71540	7165
6,72007	6396
6,72472	6422
6,72937	5959
6,73403	6336
6,73868	6190
6,74333	5976
6,74800	5718
6,75265	5959
6,75730	6529
6,76197	6093
6,76662	6392
6,77127	6297
6,77593	5423
6,78058	5969
6,78523	5519
6,78990	6464
6,79455	6686
6,79920	5986
6,80387	6091
6,80852	6028
6,81317	6115
6,81782	6002
6,82248	5472
6,82713	5870
6,83178	5841
6,83645	6044
6,84110	5726
6,84575	5689
6,85042	5123
6,85507	6451
6,85972	4760
6,86438	6232
6,86903	5470
6,87368	5368
6,87835	5566
6,88300	5305
6,88765	5789
6,89232	5193
6,89697	5408
6,90162	5751
6,90628	5641
6,91093	4995
6,91558	5020
6,92023	5377
6,92490	5238
6,92955	5989
6,93420	5539
6,93887	5022
6,94352	4968
6,94817	5793
6,95283	5528
6,95748	5371
6,96213	5328
6,96680	5332
6,97145	5217
6,97610	5500
6,98077	5428
6,98542	5058
6,99007	4904
6,99473	5173
6,99938	5339
7,00403	5009
7,00870	5189
7,01335	5102
7,01800	4958
7,02265	4874
7,02732	4771
7,03197	5223
7,03662	4674
7,04128	5225
7,04593	5248
7,05058	4976
7,05525	5180
7,05990	5220
7,06455	5719
7,06922	5641
7,07387	5396
7,07852	5360
7,08318	4953
7,08783	5373
7,09248	4592
7,09715	4836
7,10180	5239
7,10645	4676
7,11112	5000
7,11577	4966
7,12042	5320
7,12508	5157
7,12973	5004
7,13438	4916
7,13903	5460
7,14370	4290
7,14835	5153
7,15300	4903
7,15767	4118
7,16232	5311
7,16697	4828
7,17163	4730
7,17628	5087
7,18093	4801
7,18560	4675
7,19025	4863
7,19490	4898
7,19957	4705
7,20422	5570
7,20887	4717
7,21353	4976
7,21818	4550
7,22283	4665
7,22750	4665
7,23215	4423
7,23680	4532
7,24145	4406
7,24612	4700
7,25077	4806
7,25542	4934
7,26008	4202
7,26473	4549
7,26938	4469
7,27405	4791
7,27870	5124
7,28335	4649
7,28802	4813
7,29267	4902
7,29732	4871
7,30198	4354
7,30663	4468
7,31128	4157
7,31595	4845
7,32060	4586
7,32525	3873
7,32992	3742
7,33457	4550
7,33922	4258
7,34387	4424
7,34853	4252
7,35318	4863
7,35783	3827
7,36250	3789
7,36715	4425
7,37180	4170
7,37647	4857
7,38112	4398
7,38577	4768
7,39043	3608
7,39508	4036
7,39973	4602
7,40440	3855
7,40905	3876
7,41370	4060
7,41837	3730
7,42302	4351
7,42767	4593
7,43233	3670
7,43698	3585
7,44163	4330
7,44628	4446
7,45095	3680
7,45560	4502
7,46025	3966
7,46492	3936
7,46957	3872
7,47422	4251
7,47888	3766
7,48353	4001
7,48818	4324
7,49285	4147
7,49750	3972
7,50215	4186
7,50682	3763
7,51147	3842
7,51612	3927
7,52078	3627
7,52543	4029
7,53008	4824
7,53475	4044
7,53940	4510
7,54405	4198
7,54870	4009
7,55337	3648
7,55802	3865
7,56267	3903
7,56733	3919
7,57198	3951
7,57663	3780
7,58130	3619
7,58595	3658
7,59060	4295
7,59527	3593
7,59992	4313
7,60457	4021
7,60923	4106
7,61388	3657
7,61853	3867
7,62320	3753
7,62785	4213
7,63250	3990
7,63717	4205
7,64182	4134
7,64647	3905
7,65112	3682
7,65578	3190
7,66043	3787
7,66508	4228
7,66975	3770
7,67440	3948
7,67905	3778
7,68372	3911
7,68837	3455
7,69302	4076
7,69768	3742
7,70233	3991
7,70698	3921
7,71165	4450
7,71630	3607
7,72095	4407
7,72562	3638
7,73027	5106
7,73492	4816
7,73958	5705
7,74423	4877
7,74888	6129
7,75353	5364
7,75820	6051
7,76285	5881
7,76750	4832
7,77217	4613
7,77682	5018
7,78147	4093
7,78613	4170
7,79078	4111
7,79543	3984
7,80010	3721
7,80475	4165
7,80940	3187
7,81407	3714
7,81872	3676
7,82337	3123
7,82803	3848
7,83268	3371
7,83733	3554
7,84200	3726
7,84665	3297
7,85130	3043
7,85595	3379
7,86062	3292
7,86527	3783
7,86992	3310
7,87458	3397
7,87923	3475
7,88388	3733
7,88855	3591
7,89320	3286
7,89785	3223
7,90252	3530
7,90717	3599
7,91182	3176
7,91648	2998
7,92113	2767
7,92578	3324
7,93045	3480
7,93510	3231
7,93975	3401
7,94442	3569
7,94907	3818
7,95372	3140
7,95837	3250
7,96303	3350
7,96768	3645
7,97233	3697
7,97700	3259
7,98165	2939
7,98630	3660
7,99097	3413
7,99562	3783
8,00027	3202
8,00493	3346
8,00958	3188
8,01423	2990
8,01890	3754
8,02355	3375
8,02820	2981
8,03287	3090
8,03752	3538
8,04217	2743
8,04683	3505
8,05148	3933
8,05613	3551
8,06078	3562
8,06545	3466
8,07010	3053
8,07475	3287
8,07942	3266
8,08407	3860
8,08872	3415
8,09338	2984
8,09803	3391
8,10268	3768
8,10735	3440
8,11200	3217
8,11665	3150
8,12132	3353
8,12597	3465
8,13062	3427
8,13528	3344
8,13993	3216
8,14458	3600
8,14925	2690
8,15390	3587
8,15855	3521
8,16320	3037
8,16787	3419
8,17252	2859
8,17717	3490
8,18183	3115
8,18648	3763
8,19113	3340
8,19580	3237
8,20045	3531
8,20510	3607
