D:\MassHunter\GCMS\1\data\Amal\Isothermal\Isotherm_200C_1.D Thu Aug 29 15:07:02 2024
Start of data points
4,64108,5454970
4,64520,5254734
4,64933,5091965
4,65345,4909821
4,65757,4754134
4,66170,4605221
4,66582,4463277
4,66993,4300629
4,67407,4140445
4,67818,4011047
4,68230,3881153
4,68643,3724694
4,69055,3619336
4,69467,3496541
4,69880,3367286
4,70292,3225715
4,70703,3125641
4,71117,2996500
4,71528,2858755
4,71940,2759710
4,72353,2685654
4,72765,2641415
4,73177,2605438
4,73588,2704616
4,74002,2832866
4,74413,2994844
4,74825,3144737
4,75238,3234588
4,75650,3259079
4,76062,3214165
4,76475,3142021
4,76887,3023531
4,77298,2957596
4,77712,2856263
4,78123,2759162
4,78535,2683804
4,78948,2579757
4,79360,2494369
4,79772,2423327
4,80185,2349451
4,80597,2258898
4,81008,2201866
4,81422,2147154
4,81833,2064445
4,82245,2004330
4,82657,1959680
4,83070,1913518
4,83482,1860587
4,83893,1829321
4,84307,1794783
4,84718,1745096
4,85130,1705706
4,85543,1678306
4,85955,1635888
4,86367,1603879
4,86780,1573936
4,87192,1548344
4,87603,1499620
4,88017,1473554
4,88428,1431448
4,88840,1391589
4,89253,1368824
4,89665,1336398
4,90077,1302461
4,90490,1259259
4,90902,1219822
4,91313,1184882
4,91725,1134716
4,92138,1107093
4,92550,1065331
4,92962,1027625
4,93375,997851
4,93787,965207
4,94198,934607
4,94612,914326
4,95023,866944
4,95435,838303
4,95848,830449
4,96260,814491
4,96672,813380
4,97085,887701
4,97497,1033554
4,97908,1293907
4,98322,1665307
4,98733,2106290
4,99145,2542750
4,99558,2884946
4,99970,3139008
5,00382,3268420
5,00793,3302390
5,01207,3316330
5,01618,3279880
5,02030,3216904
5,02443,3114260
5,02855,3053714
5,03267,2966222
5,03680,2893445
5,04092,2824518
5,04503,2762086
5,04917,2706686
5,05328,2634475
5,05740,2589377
5,06153,2543836
5,06565,2524833
5,06977,2477250
5,07390,2449318
5,07802,2447446
5,08213,2421489
5,08627,2408955
5,09038,2399000
5,09450,2405923
5,09862,2388407
5,10275,2374529
5,10687,2359380
5,11098,2331550
5,11512,2310514
5,11923,2284504
5,12335,2265526
5,12748,2238681
5,13160,2208750
5,13572,2174450
5,13985,2144982
5,14397,2097300
5,14808,2066009
5,15222,2016083
5,15633,1978845
5,16045,1927763
5,16458,1889942
5,16870,1825433
5,17282,1777891
5,17695,1719592
5,18107,1684897
5,18518,1631548
5,18930,1583417
5,19343,1524664
5,19755,1482476
5,20167,1438281
5,20580,1382124
5,20992,1346662
5,21403,1292976
5,21817,1248963
5,22228,1202311
5,22640,1169542
5,23053,1124791
5,23465,1084365
5,23877,1060133
5,24290,1056278
5,24702,1089189
5,25113,1162741
5,25527,1277546
5,25938,1389531
5,26350,1514094
5,26763,1618310
5,27175,1689817
5,27587,1753725
5,27998,1787038
5,28412,1821041
5,28823,1893094
5,29235,2010939
5,29648,2141037
5,30060,2276982
5,30472,2418181
5,30885,2532893
5,31297,2598453
5,31708,2625219
5,32122,2636627
5,32533,2648194
5,32945,2604985
5,33358,2563885
5,33770,2508326
5,34182,2495146
5,34595,2437927
5,35007,2385930
5,35418,2339588
5,35832,2303016
5,36243,2290937
5,36655,2243936
5,37067,2233995
5,37480,2216020
5,37892,2183159
5,38303,2158724
5,38717,2132000
5,39128,2093845
5,39540,2097149
5,39953,2090379
5,40365,2043053
5,40777,2032118
5,41190,2008105
5,41602,1991871
5,42013,1943450
5,42427,1929347
5,42838,1899226
5,43250,1868803
5,43663,1821494
5,44075,1807276
5,44487,1770909
5,44900,1743138
5,45312,1718010
5,45723,1682280
5,46135,1651365
5,46548,1602409
5,46960,1563963
5,47372,1538464
5,47785,1500322
5,48197,1464415
5,48608,1425341
5,49022,1389684
5,49433,1344525
5,49845,1302720
5,50258,1257798
5,50670,1213559
5,51082,1183867
5,51495,1140755
5,51907,1105701
5,52318,1064072
5,52732,1014096
5,53143,982382
5,53555,940895
5,53968,899092
5,54380,880701
5,54792,833659
5,55203,791170
5,55617,774336
5,56028,730689
5,56440,697735
5,56853,659998
5,57265,631148
5,57677,602956
5,58090,570380
5,58502,540782
5,58913,517980
5,59327,490778
5,59738,468347
5,60150,440294
5,60563,427683
5,60975,401632
5,61387,390114
5,61800,387403
5,62212,397081
5,62623,419620
5,63037,469335
5,63448,548786
5,63860,644116
5,64273,779010
5,64685,905649
5,65097,1031930
5,65508,1153193
5,65922,1224110
5,66333,1290085
5,66745,1335991
5,67158,1391091
5,67570,1466716
5,67982,1604109
5,68395,1819476
5,68807,2115656
5,69218,2520228
5,69632,2946048
5,70043,3420983
5,70455,3851684
5,70868,4195364
5,71280,4496378
5,71692,4673287
5,72105,4734716
5,72517,4795966
5,72928,4818151
5,73342,4797360
5,73753,4731687
5,74165,4636127
5,74577,4576112
5,74990,4520550
5,75402,4431281
5,75813,4360352
5,76227,4296376
5,76638,4217505
5,77050,4126189
5,77463,4048159
5,77875,4023564
5,78287,3978561
5,78700,3944091
5,79112,3861020
5,79523,3835895
5,79937,3798977
5,80348,3767441
5,80760,3718796
5,81173,3674559
5,81585,3618923
5,81997,3588913
5,82410,3541633
5,82822,3468070
5,83233,3452940
5,83645,3398824
5,84058,3359796
5,84470,3295134
5,84882,3213891
5,85295,3156407
5,85707,3097419
5,86118,3028141
5,86532,2961371
5,86943,2903008
5,87355,2834648
5,87768,2766117
5,88180,2695048
5,88592,2613859
5,89005,2565676
5,89417,2478413
5,89828,2421676
5,90242,2342498
5,90653,2262667
5,91065,2180892
5,91478,2117609
5,91890,2053330
5,92302,1991155
5,92713,1905260
5,93127,1833598
5,93538,1771604
5,93950,1699723
5,94363,1643288
5,94775,1570260
5,95187,1518810
5,95600,1450059
5,96012,1389332
5,96423,1321996
5,96837,1259635
5,97248,1185988
5,97660,1125534
5,98073,1055643
5,98485,1005128
5,98897,939979
5,99310,900519
5,99722,842786
6,00133,799015
6,00547,762957
6,00958,719268
6,01370,669224
6,01782,640308
6,02195,608353
6,02607,587645
6,03018,552021
6,03432,523558
6,03843,529088
6,04255,529225
6,04668,559324
6,05080,602400
6,05492,674080
6,05905,767174
6,06317,860784
6,06728,961686
6,07142,1050091
6,07553,1141842
6,07965,1202121
6,08378,1258510
6,08790,1279095
6,09202,1291605
6,09615,1293541
6,10027,1282112
6,10438,1267444
6,10850,1256711
6,11263,1229155
6,11675,1207142
6,12087,1179619
6,12500,1163594
6,12912,1148961
6,13323,1118608
6,13737,1108307
6,14148,1079422
6,14560,1072783
6,14973,1053802
6,15385,1045263
6,15797,1037667
6,16210,1022898
6,16622,1013402
6,17033,1005018
6,17447,1009811
6,17858,1010365
6,18270,1037195
6,18683,1071968
6,19095,1122126
6,19507,1191894
6,19918,1287470
6,20332,1390473
6,20743,1522100
6,21155,1647392
6,21568,1739428
6,21980,1817127
6,22392,1890311
6,22805,1935744
6,23217,1980541
6,23628,1970732
6,24042,1960641
6,24453,1946412
6,24865,1921484
6,25278,1880457
6,25690,1854074
6,26102,1819019
6,26515,1779820
6,26927,1736350
6,27338,1711108
6,27752,1668618
6,28163,1647666
